timestamp_utc,timestamp_local,Open,High,Low,Close,total_volume,market_cap
2025-10-13 21:55:00+00:00,2025-10-13 17:55:00-04:00,7.139801053504695,,,7.140092772191373,1119604508301.5857,1283607837695.5657
2025-10-13 22:00:00+00:00,2025-10-13 18:00:00-04:00,7.140285284576842,7.140285284576842,7.139418961805235,7.140102654323919,1118627792724.6594,1283611145305.46
2025-10-13 22:05:00+00:00,2025-10-13 18:05:00-04:00,7.140102654323919,,,7.140122863896402,1113452326384.217,1283614745915.3276
2025-10-13 22:10:00+00:00,2025-10-13 18:10:00-04:00,7.140122863896402,,,7.139638382586228,1108496428953.5427,1283614745915.3276
2025-10-13 22:15:00+00:00,2025-10-13 18:15:00-04:00,7.139638382586228,,,7.139719122433877,1105599594006.176,1283534917268.677
2025-10-13 22:20:00+00:00,2025-10-13 18:20:00-04:00,7.139719122433877,,,7.139922834495772,1102804520195.7654,1283539049601.0237
2025-10-13 22:25:00+00:00,2025-10-13 18:25:00-04:00,7.139922834495772,,,7.140163677364629,1099187878067.4524,1283607531804.3438
2025-10-13 22:30:00+00:00,2025-10-13 18:30:00-04:00,7.140122863896402,7.140330062319469,7.139638382586228,7.140330062319469,1095485483411.4006,1283646169699.4863
2025-10-13 22:35:00+00:00,2025-10-13 18:35:00-04:00,7.140330062319469,,,7.140340724556112,1093535472618.7614,1283645485023.433
2025-10-13 22:40:00+00:00,2025-10-13 18:40:00-04:00,7.140340724556112,,,7.140175530518977,1093299607601.798,1283645485023.433
2025-10-13 22:45:00+00:00,2025-10-13 18:45:00-04:00,7.140175530518977,,,7.139990376603258,1091645501313.0648,1283598123893.4812
2025-10-13 22:50:00+00:00,2025-10-13 18:50:00-04:00,7.139990376603258,,,7.139937995150169,1089728818766.202,1283636742682.0486
2025-10-13 22:55:00+00:00,2025-10-13 18:55:00-04:00,7.139937995150169,,,7.140013586081368,1086974660779.6014,1283583005764.689
2025-10-13 23:00:00+00:00,2025-10-13 19:00:00-04:00,7.140340724556112,7.140340724556112,7.139781824271107,7.139781824271107,1085193024289.998,1283594716129.3232
2025-10-13 23:05:00+00:00,2025-10-13 19:05:00-04:00,7.139781824271106,,,7.139706751031675,1082354722965.5216,1283602966508.8325
2025-10-13 23:10:00+00:00,2025-10-13 19:10:00-04:00,7.139706751031675,,,7.139947883910919,1078432417188.7,1283569735762.2085
2025-10-13 23:15:00+00:00,2025-10-13 19:15:00-04:00,7.139947883910919,,,7.139932956498441,1074847873072.9352,1283589610062.503
2025-10-13 23:20:00+00:00,2025-10-13 19:20:00-04:00,7.139932956498441,,,7.139835779261759,1073305160817.8352,1283590279888.376
2025-10-13 23:25:00+00:00,2025-10-13 19:25:00-04:00,7.139835779261759,,,7.139898070331304,1072318168246.3322,1283567755063.536
2025-10-13 23:30:00+00:00,2025-10-13 19:30:00-04:00,7.139706751031675,7.13994788391092,7.139706751031675,7.13990137768836,1071279616085.3352,1283597776685.0457
2025-10-13 23:35:00+00:00,2025-10-13 19:35:00-04:00,7.139901377688359,,,7.139837503355363,1069248143308.0116,1283588247989.358
2025-10-13 23:40:00+00:00,2025-10-13 19:40:00-04:00,7.139837503355363,,,7.139987571311127,1068295893868.2944,1283567602483.7354
2025-10-13 23:45:00+00:00,2025-10-13 19:45:00-04:00,7.139987571311127,,,7.139961235298953,1067263503824.31,1283596535441.0364
2025-10-13 23:50:00+00:00,2025-10-13 19:50:00-04:00,7.139961235298953,,,7.139973390131713,1067768862817.3054,1283603132082.1118
2025-10-13 23:55:00+00:00,2025-10-13 19:55:00-04:00,7.139973390131713,,,7.139901052789147,1067495163757.2074,1283597336505.7036
2025-10-14 00:00:00+00:00,2025-10-13 20:00:00-04:00,7.139837503355364,7.139987571311128,7.139551729768275,7.139551729768275,1067208542937.6144,1283550315113.7117
2025-10-14 00:05:00+00:00,2025-10-13 20:05:00-04:00,7.139551729768275,,,7.139386211290543,1061981178052.6191,1283521300964.8572
2025-10-14 00:10:00+00:00,2025-10-13 20:10:00-04:00,7.139386211290543,,,7.139610646428734,1059393303455.8036,1283501370409.2231
2025-10-14 00:15:00+00:00,2025-10-13 20:15:00-04:00,7.139610646428734,,,7.139691205721734,1057184925967.5035,1283501370409.2231
2025-10-14 00:20:00+00:00,2025-10-13 20:20:00-04:00,7.139691205721734,,,7.139847081375789,1054907330120.3196,1283501370409.2231
2025-10-14 00:25:00+00:00,2025-10-13 20:25:00-04:00,7.139847081375789,,,7.139709462182207,1052246027268.0483,1283501370409.2231
2025-10-14 00:30:00+00:00,2025-10-13 20:30:00-04:00,7.139386211290543,7.139847081375789,7.139386211290543,7.139617440184275,1048379476016.6552,1283534480961.819
2025-10-14 00:35:00+00:00,2025-10-13 20:35:00-04:00,7.139617440184275,,,7.139792161939609,1047220791588.5474,1283523329481.473
2025-10-14 00:40:00+00:00,2025-10-13 20:40:00-04:00,7.139792161939609,,,7.1399756405971,1046905478223.1873,1283585041029.9788
2025-10-14 00:45:00+00:00,2025-10-13 20:45:00-04:00,7.1399756405971,,,7.140028887626882,1044535111894.058,1283616925363.1528
2025-10-14 00:50:00+00:00,2025-10-13 20:50:00-04:00,7.140028887626882,,,7.139994821940825,1043029341397.2224,1283606843282.2354
2025-10-14 00:55:00+00:00,2025-10-13 20:55:00-04:00,7.139994821940825,,,7.1396649313026845,1042683020138.045,1283536084351.0164
2025-10-14 01:00:00+00:00,2025-10-13 21:00:00-04:00,7.139792161939609,7.140028887626882,7.139603550386991,7.139603550386991,1041260348926.86,1283536084351.0164
2025-10-14 01:05:00+00:00,2025-10-13 21:05:00-04:00,7.139603550386991,,,7.139747219061632,1039284512485.7668,1283525143787.756
2025-10-14 01:10:00+00:00,2025-10-13 21:10:00-04:00,7.139747219061632,,,7.139784390554475,1039306618976.328,1283549267394.7354
2025-10-14 01:15:00+00:00,2025-10-13 21:15:00-04:00,7.139784390554475,,,7.14026529971186,1039604085449.0436,1283652044300.2722
2025-10-14 01:20:00+00:00,2025-10-13 21:20:00-04:00,7.14026529971186,,,7.139922704973452,1038718513211.9568,1283583520164.4543
2025-10-14 01:25:00+00:00,2025-10-13 21:25:00-04:00,7.139922704973452,,,7.140197516194801,1038123883823.9906,1283663605049.0657
2025-10-14 01:30:00+00:00,2025-10-13 21:30:00-04:00,7.139747219061633,7.14026529971186,7.139672685441743,7.139672685441743,1037073133593.1595,1283663605049.0657
2025-10-14 01:35:00+00:00,2025-10-13 21:35:00-04:00,7.139672685441743,,,7.13975840138375,1035299565932.7904,1283565464371.043
2025-10-14 01:40:00+00:00,2025-10-13 21:40:00-04:00,7.13975840138375,,,7.138856342847291,1033464859713.9875,1283572899060.044
2025-10-14 01:45:00+00:00,2025-10-13 21:45:00-04:00,7.138856342847291,,,7.13975502399624,1032587258447.5931,1283381440282.1218
2025-10-14 01:50:00+00:00,2025-10-13 21:50:00-04:00,7.13975502399624,,,7.140005284464097,1031936144138.0308,1283525679736.869
2025-10-14 01:55:00+00:00,2025-10-13 21:55:00-04:00,7.140005284464097,,,7.140033914403798,1031415670886.8218,1283525679736.869
2025-10-14 02:00:00+00:00,2025-10-13 22:00:00-04:00,7.13975840138375,7.141067618307995,7.138856342847292,7.141067618307995,1031935549637.5308,1283792667240.5774
2025-10-14 02:05:00+00:00,2025-10-13 22:05:00-04:00,7.141067618307996,,,7.141625167673165,1031118345814.5792,1283792667240.5774
2025-10-14 02:10:00+00:00,2025-10-13 22:10:00-04:00,7.141625167673165,,,7.141617042681501,1024753565307.4048,1283891912888.6858
2025-10-14 02:15:00+00:00,2025-10-13 22:15:00-04:00,7.141617042681501,,,7.142081666673122,1024696249133.4132,1283891912888.6858
2025-10-14 02:20:00+00:00,2025-10-13 22:20:00-04:00,7.142081666673122,,,7.143578714318754,1023603834989.4148,1283968727768.8015
2025-10-14 02:25:00+00:00,2025-10-13 22:25:00-04:00,7.143578714318754,,,7.142585376893805,1022551234835.3654,1284224744124.282
2025-10-14 02:30:00+00:00,2025-10-13 22:30:00-04:00,7.1416251676731655,7.143578714318754,7.141617042681502,7.142303475864177,1023432134585.1188,1284064650616.044
2025-10-14 02:35:00+00:00,2025-10-13 22:35:00-04:00,7.142303475864176,,,7.142177253897141,1020150275288.6322,1283984784247.1746
2025-10-14 02:40:00+00:00,2025-10-13 22:40:00-04:00,7.142177253897141,,,7.142628387827597,1016126672256.836,1283979449613.5044
2025-10-14 02:45:00+00:00,2025-10-13 22:45:00-04:00,7.142628387827597,,,7.14258209296412,1015935774514.0072,1284051033231.6018
2025-10-14 02:50:00+00:00,2025-10-13 22:50:00-04:00,7.14258209296412,,,7.14309804480368,1015990924885.8704,1284079843706.861
2025-10-14 02:55:00+00:00,2025-10-13 22:55:00-04:00,7.14309804480368,,,7.14400166648538,1016470900128.8462,1284032417425.581
2025-10-14 03:00:00+00:00,2025-10-13 23:00:00-04:00,7.142177253897142,7.14400166648538,7.142177253897142,7.14372803381648,1018319853909.2518,1284333234561.0283
2025-10-14 03:10:00+00:00,2025-10-13 23:10:00-04:00,7.14372803381648,,,7.144094350955776,1024034393266.5928,1284342799544.1646
2025-10-14 03:15:00+00:00,2025-10-13 23:15:00-04:00,7.144094350955776,,,7.144326503138818,1026146400290.455,1284256672458.81
2025-10-14 03:20:00+00:00,2025-10-13 23:20:00-04:00,7.144326503138818,,,7.144995445960583,1024634890060.7288,1284339213241.0112
2025-10-14 03:25:00+00:00,2025-10-13 23:25:00-04:00,7.144995445960583,,,7.145667121686192,1025878708801.389,1284496688045.3552
2025-10-14 03:30:00+00:00,2025-10-13 23:30:00-04:00,7.144094350955775,7.145873057362644,7.144094350955775,7.145873057362644,1026203411037.9978,1284622570201.8071
2025-10-14 03:35:00+00:00,2025-10-13 23:35:00-04:00,7.145873057362644,,,7.145046189706903,1026426201690.8112,1284644605525.878
2025-10-14 03:40:00+00:00,2025-10-13 23:40:00-04:00,7.145046189706903,,,7.144666008992165,1026043839563.4996,1284523175197.0005
2025-10-14 03:45:00+00:00,2025-10-13 23:45:00-04:00,7.144666008992165,,,7.144029634760094,1024816910305.822,1284443664068.6145
2025-10-14 03:50:00+00:00,2025-10-13 23:50:00-04:00,7.144029634760094,,,7.143733282902277,1024885812645.2124,1284293577661.6868
2025-10-14 03:55:00+00:00,2025-10-13 23:55:00-04:00,7.143733282902277,,,7.143906852841604,1025652322549.848,1284249744605.097
2025-10-14 04:00:00+00:00,2025-10-14 00:00:00-04:00,7.145046189706903,7.145046189706903,7.143733282902278,7.144463073922037,1024615329758.8763,1284293224539.98
2025-10-14 04:05:00+00:00,2025-10-14 00:05:00-04:00,7.144463073922037,,,7.144402587513668,1022207528106.1504,1284410873431.7246
2025-10-14 04:10:00+00:00,2025-10-14 00:10:00-04:00,7.144402587513668,,,7.144555605824804,1022412665041.9766,1284379778015.629
2025-10-14 04:15:00+00:00,2025-10-14 00:15:00-04:00,7.144555605824804,,,7.144277740361626,1022825124617.7388,1284402547614.4355
2025-10-14 04:20:00+00:00,2025-10-14 00:20:00-04:00,7.144277740361626,,,7.144238806279426,1023885954209.2972,1284332209588.2834
2025-10-14 04:25:00+00:00,2025-10-14 00:25:00-04:00,7.144238806279426,,,7.143975991045789,1024329476464.3422,1284342215551.0957
2025-10-14 04:30:00+00:00,2025-10-14 00:30:00-04:00,7.144402587513668,7.144555605824805,7.143913076952426,7.143913076952426,1024851718178.8116,1284303163193.008
2025-10-14 04:35:00+00:00,2025-10-14 00:35:00-04:00,7.143913076952426,,,7.144328024384365,1024090661464.0645,1284300335490.346
2025-10-14 04:40:00+00:00,2025-10-14 00:40:00-04:00,7.144328024384365,,,7.143921254127633,1020965362762.1162,1284362284239.4023
2025-10-14 04:45:00+00:00,2025-10-14 00:45:00-04:00,7.143921254127633,,,7.144147209297937,1020879235101.7472,1284328095533.1584
2025-10-14 04:50:00+00:00,2025-10-14 00:50:00-04:00,7.144147209297937,,,7.144017159214758,1021254536410.5404,1284362976174.4685
2025-10-14 04:55:00+00:00,2025-10-14 00:55:00-04:00,7.144017159214758,,,7.1440265741787945,1021078653337.664,1284351633507.7922
2025-10-14 05:00:00+00:00,2025-10-14 01:00:00-04:00,7.144328024384365,7.144328024384365,7.143528789738413,7.143528789738413,1023113120758.737,1284287253162.85
2025-10-14 05:10:00+00:00,2025-10-14 01:10:00-04:00,7.143528789738413,,,7.144110928159878,1030225376725.8224,1284303132887.2786
2025-10-14 05:15:00+00:00,2025-10-14 01:15:00-04:00,7.144110928159878,,,7.144166947148202,1034424689974.9584,1284324950992.3528
2025-10-14 05:20:00+00:00,2025-10-14 01:20:00-04:00,7.144166947148202,,,7.144779814406138,1036859520567.8907,1284313921496.4375
2025-10-14 05:25:00+00:00,2025-10-14 01:25:00-04:00,7.144779814406138,,,7.145114123148521,1036991918891.9108,1284493537713.512
2025-10-14 05:30:00+00:00,2025-10-14 01:30:00-04:00,7.144110928159878,7.145114123148521,7.144110928159878,7.144913229285113,1037369118017.2635,1284519981637.221
2025-10-14 05:35:00+00:00,2025-10-14 01:35:00-04:00,7.144913229285113,,,7.145126320588852,1038726275597.122,1284486662289.139
2025-10-14 05:40:00+00:00,2025-10-14 01:40:00-04:00,7.145126320588852,,,7.145022079935151,1040842852586.0184,1284527111392.9055
2025-10-14 05:45:00+00:00,2025-10-14 01:45:00-04:00,7.145022079935151,,,7.143758188568175,1040817017058.1578,1284288832653.58
2025-10-14 05:50:00+00:00,2025-10-14 01:50:00-04:00,7.143758188568175,,,7.143653100590743,1044174329021.0702,1284249237516.629
2025-10-14 05:55:00+00:00,2025-10-14 01:55:00-04:00,7.143653100590743,,,7.144462567004899,1046143052091.924,1284249237516.629
2025-10-14 06:00:00+00:00,2025-10-14 02:00:00-04:00,7.145126320588853,7.145126320588853,7.143653100590743,7.145112430694207,1048025844035.8408,1284393217209.4678
2025-10-14 06:10:00+00:00,2025-10-14 02:10:00-04:00,7.145112430694206,,,7.145156760133875,2101211848923.9463,1284516670145.1047
2025-10-14 06:15:00+00:00,2025-10-14 02:15:00-04:00,7.145156760133875,,,7.145235587205465,1050510235206.6212,1284516670145.1047
2025-10-14 06:20:00+00:00,2025-10-14 02:20:00-04:00,7.145235587205465,,,7.145811491843899,1050510103755.1284,1284516670145.1047
2025-10-14 06:25:00+00:00,2025-10-14 02:25:00-04:00,7.145811491843899,,,7.145201640776213,1050860215562.863,1284637290413.1665
2025-10-14 06:30:00+00:00,2025-10-14 02:30:00-04:00,7.145098271353985,7.1458114918439,7.145098271353985,7.145480810801437,1052017383010.6456,1284637290413.1665
2025-10-14 06:35:00+00:00,2025-10-14 02:35:00-04:00,7.145480810801436,,,7.146127973585235,1053791347418.0524,1284566317740.8755
2025-10-14 06:40:00+00:00,2025-10-14 02:40:00-04:00,7.146127973585235,,,7.145987501572729,1055736586933.9922,1284673551532.5088
2025-10-14 06:45:00+00:00,2025-10-14 02:45:00-04:00,7.145987501572729,,,7.147015621203938,1058016511361.984,1284858514947.706
2025-10-14 06:50:00+00:00,2025-10-14 02:50:00-04:00,7.147015621203938,,,7.146818691986123,1063774414311.7256,1284823111893.3738
2025-10-14 06:55:00+00:00,2025-10-14 02:55:00-04:00,7.146818691986123,,,7.1458892536913945,1073120066757.0208,1284656021632.1523
2025-10-14 07:00:00+00:00,2025-10-14 03:00:00-04:00,7.146127973585235,7.147015621203939,7.145034743190355,7.145034743190355,1079164520846.319,1284656021632.1523
2025-10-14 07:10:00+00:00,2025-10-14 03:10:00-04:00,7.145034743190355,,,7.147117311154436,1083103321635.7656,1284774938602.4875
2025-10-14 07:15:00+00:00,2025-10-14 03:15:00-04:00,7.147117311154436,,,7.146541336852602,1083748714421.5312,1284870789379.3972
2025-10-14 07:20:00+00:00,2025-10-14 03:20:00-04:00,7.146541336852602,,,7.145796816209431,1086357044621.2726,1284785108148.64
2025-10-14 07:25:00+00:00,2025-10-14 03:25:00-04:00,7.145796816209431,,,7.146631975465004,1087987913313.7106,1284635026062.131
2025-10-14 07:30:00+00:00,2025-10-14 03:30:00-04:00,7.147117311154436,7.147117311154436,7.145796816209431,7.146765242079874,1087843819874.9482,1284815465924.0132
2025-10-14 07:35:00+00:00,2025-10-14 03:35:00-04:00,7.146765242079873,,,7.149147223551635,1087974209201.848,1284756812777.806
2025-10-14 07:40:00+00:00,2025-10-14 03:40:00-04:00,7.149147223551635,,,7.1486890466015485,1087792459903.4928,1285058530584.2131
2025-10-14 07:45:00+00:00,2025-10-14 03:45:00-04:00,7.1486890466015485,,,7.149210809935012,1090647493476.543,1285158658296.738
2025-10-14 07:50:00+00:00,2025-10-14 03:50:00-04:00,7.149210809935012,,,7.149852150019584,1091786783636.084,1285256644808.5513
2025-10-14 07:55:00+00:00,2025-10-14 03:55:00-04:00,7.149852150019584,,,7.1492488193448,1092056651778.3672,1285326832879.1792
2025-10-14 08:00:00+00:00,2025-10-14 04:00:00-04:00,7.149147223551635,7.149852150019583,7.148043792367247,7.148043792367247,1092416960283.9452,1285265723046.7036
